index,off_target.top100.cutoff1400.premRNA_TPM,off_target.top100.cutoff1400.premRNA_log
33467,0.0,0.0
33468,0.0,0.0
33469,0.0,0.0
33470,0.0,0.0
33471,0.0,0.0
33472,0.0,0.0
33473,0.0,0.0
33474,0.0,0.0
33475,0.0,0.0
33476,0.0,0.0
33477,0.0,0.0
33478,0.0,0.0
33479,-41350.14000000007,-205.36140124025823
33480,0.0,0.0
33481,0.0,0.0
33482,0.0,0.0
33483,0.0,0.0
33484,0.0,0.0
33485,-106278.365,-435.5806322217821
33486,0.0,0.0
33487,0.0,0.0
33488,0.0,0.0
33489,0.0,0.0
33490,0.0,0.0
33491,0.0,0.0
33492,0.0,0.0
33493,0.0,0.0
33494,-31203.634999999984,-207.11579941801375
33495,0.0,0.0
33496,0.0,0.0
33497,0.0,0.0
33498,0.0,0.0
33499,0.0,0.0
33500,0.0,0.0
33501,0.0,0.0
33502,0.0,0.0
33503,0.0,0.0
33504,-599847.4300000003,-1896.267382993345
33505,-48788.99999999999,-205.2877581902737
33506,0.0,0.0
33507,0.0,0.0
33508,0.0,0.0
33509,0.0,0.0
33510,0.0,0.0
33511,0.0,0.0
33512,0.0,0.0
33513,0.0,0.0
33514,0.0,0.0
33515,-408163.18,-2052.779261816938
33516,-412829.765,-2078.046276414742
33517,0.0,0.0
33518,0.0,0.0
33519,-77287.66000000009,-232.03035942254445
33520,0.0,0.0
33521,0.0,0.0
33522,0.0,0.0
33523,0.0,0.0
33524,0.0,0.0
33525,0.0,0.0
33526,-220575.25,-1073.774272991951
33527,-408163.18,-2052.779261816938
33528,0.0,0.0
33529,0.0,0.0
33530,0.0,0.0
33531,0.0,0.0
33532,0.0,0.0
33533,0.0,0.0
33534,0.0,0.0
33535,-64012.92000000002,-282.0812121832116
33536,-100286.97,-428.9337477010208
33537,-100286.97,-428.9337477010208
33538,0.0,0.0
33539,0.0,0.0
33540,0.0,0.0
33541,-100286.97,-428.9337477010208
33542,-100286.97,-428.9337477010208
33543,-33788.17500000002,-211.2102292728817
33544,-36109.50000000002,-225.72085571147664
33545,0.0,0.0
33546,0.0,0.0
33547,-100286.97,-428.9337477010208
33548,0.0,0.0
33549,-208604.0650000001,-884.5402043029267
33550,0.0,0.0
33551,0.0,0.0
33552,0.0,0.0
33553,-100286.97,-428.9337477010208
33554,0.0,0.0
33555,0.0,0.0
33556,0.0,0.0
33557,0.0,0.0
33558,-220575.25,-1073.774272991951
33559,-408163.18,-2052.779261816938
33560,0.0,0.0
33561,0.0,0.0
33562,-33788.17500000002,-211.2102292728817
33563,0.0,0.0
33564,-208604.0650000001,-884.5402043029267
33565,0.0,0.0
33566,0.0,0.0
33567,0.0,0.0
33568,0.0,0.0
33569,0.0,0.0
33570,0.0,0.0
33571,0.0,0.0
33572,-404591.2949999999,-2031.6459352559784
33573,-349263.2449999999,-1791.2005439657512
33574,0.0,0.0
33575,-100286.97,-428.9337477010208
33576,0.0,0.0
33577,0.0,0.0
33578,-208604.0650000001,-884.5402043029267
33579,0.0,0.0
33580,0.0,0.0
33581,0.0,0.0
33582,0.0,0.0
33583,0.0,0.0
33584,0.0,0.0
33585,-450797.435,-2272.495914030461
33586,-449017.4499999999,-2263.118031148393
33587,-404591.2949999999,-2031.6459352559784
33588,-404591.2949999999,-2031.6459352559784
33589,-349263.2449999999,-1791.2005439657512
33590,0.0,0.0
33591,0.0,0.0
33592,0.0,0.0
33593,0.0,0.0
33594,0.0,0.0
33595,0.0,0.0
33596,0.0,0.0
33597,-208604.0650000001,-884.5402043029267
33598,0.0,0.0
33599,0.0,0.0
33600,0.0,0.0
33601,0.0,0.0
33602,0.0,0.0
33603,0.0,0.0
33604,0.0,0.0
33605,0.0,0.0
33606,0.0,0.0
33607,-605950.3600000003,-1694.668754334667
33608,0.0,0.0
33609,0.0,0.0
33610,0.0,0.0
33611,0.0,0.0
33612,0.0,0.0
33613,0.0,0.0
33614,0.0,0.0
33615,0.0,0.0
33616,0.0,0.0
33617,0.0,0.0
33618,0.0,0.0
33619,0.0,0.0
33620,0.0,0.0
33621,0.0,0.0
33622,0.0,0.0
33623,0.0,0.0
33624,0.0,0.0
33625,0.0,0.0
33626,0.0,0.0
33627,0.0,0.0
33628,0.0,0.0
33629,0.0,0.0
33630,-278243.89200000005,-688.182092493709
33631,0.0,0.0
33632,0.0,0.0
33633,0.0,0.0
33634,0.0,0.0
33635,-126334.45899999996,-451.9151794066802
33636,0.0,0.0
33637,0.0,0.0
33638,0.0,0.0
33639,0.0,0.0
33640,-54074.47499999998,-227.5272653275534
33641,0.0,0.0
33642,0.0,0.0
33643,0.0,0.0
33644,0.0,0.0
33645,0.0,0.0
33646,-268994.16000000015,-485.9617725999329
33647,0.0,0.0
33648,0.0,0.0
33649,0.0,0.0
33650,-928785.8710000004,-3637.927309734048
33651,0.0,0.0
33652,0.0,0.0
33653,0.0,0.0
33654,0.0,0.0
33655,0.0,0.0
33656,0.0,0.0
33657,0.0,0.0
33658,0.0,0.0
33659,0.0,0.0
33660,0.0,0.0
33661,0.0,0.0
33662,0.0,0.0
33663,0.0,0.0
33664,-41350.14000000007,-205.36140124025823
33665,0.0,0.0
33666,-478442.62100000016,-1198.6646035605736
33667,0.0,0.0
33668,0.0,0.0
33669,-351628.94000000006,-1416.3309298520303
33670,0.0,0.0
33671,0.0,0.0
33672,0.0,0.0
33673,0.0,0.0
33674,0.0,0.0
33675,0.0,0.0
33676,-114051.56999999998,-424.3661959488085
33677,-50957.39999999999,-214.41165855428596
33678,-89656.40999999997,-454.5206453705032
33679,0.0,0.0
33680,-48524.26000000002,-252.56049095703463
33681,0.0,0.0
33682,0.0,0.0
33683,0.0,0.0
33684,0.0,0.0
33685,0.0,0.0
33686,0.0,0.0
33687,0.0,0.0
33688,0.0,0.0
33689,0.0,0.0
33690,0.0,0.0
33691,0.0,0.0
33692,-696022.4899999999,-3018.69835943588
33693,0.0,0.0
33694,0.0,0.0
33695,0.0,0.0
33696,0.0,0.0
33697,0.0,0.0
33698,0.0,0.0
33699,0.0,0.0
33700,0.0,0.0
33701,0.0,0.0
33702,-426134.7849999999,-1724.764048034598
33703,0.0,0.0
33704,0.0,0.0
33705,0.0,0.0
33706,0.0,0.0
33707,0.0,0.0
33708,0.0,0.0
33709,0.0,0.0
33710,0.0,0.0
33711,0.0,0.0
33712,0.0,0.0
33713,0.0,0.0
33714,0.0,0.0
33715,0.0,0.0
33716,0.0,0.0
33717,0.0,0.0
33718,0.0,0.0
33719,0.0,0.0
33720,0.0,0.0
33721,0.0,0.0
33722,0.0,0.0
33723,0.0,0.0
33724,0.0,0.0
33725,0.0,0.0
33726,0.0,0.0
33727,0.0,0.0
33728,0.0,0.0
33729,0.0,0.0
33730,0.0,0.0
33731,-89656.40999999997,-454.5206453705032
33732,0.0,0.0
33733,-605950.3600000003,-1694.668754334667
33734,0.0,0.0
33735,0.0,0.0
33736,0.0,0.0
33737,0.0,0.0
33738,0.0,0.0
33739,0.0,0.0
33740,0.0,0.0
33741,0.0,0.0
33742,0.0,0.0
33743,0.0,0.0
33744,-100286.97,-428.9337477010208
33745,-36969.25000000002,-231.0951617998451
33746,0.0,0.0
33747,0.0,0.0
33748,0.0,0.0
33749,0.0,0.0
33750,0.0,0.0
33751,0.0,0.0
33752,0.0,0.0
33753,0.0,0.0
33754,0.0,0.0
33755,-54074.47499999998,-227.5272653275534
33756,0.0,0.0
33757,-727239.9510000004,-2376.8860369887598
33758,0.0,0.0
33759,0.0,0.0
33760,0.0,0.0
33761,0.0,0.0
33762,0.0,0.0
33763,0.0,0.0
33764,0.0,0.0
33765,0.0,0.0
33766,0.0,0.0
33767,0.0,0.0
33768,0.0,0.0
33769,0.0,0.0
33770,0.0,0.0
33771,0.0,0.0
33772,0.0,0.0
33773,0.0,0.0
33774,0.0,0.0
33775,0.0,0.0
33776,0.0,0.0
33777,0.0,0.0
33778,0.0,0.0
33779,0.0,0.0
33780,0.0,0.0
33781,0.0,0.0
33782,0.0,0.0
33783,0.0,0.0
33784,0.0,0.0
33785,0.0,0.0
33786,0.0,0.0
33787,-895716.5910000002,-3176.4113529436863
33788,0.0,0.0
33789,0.0,0.0
33790,0.0,0.0
33791,0.0,0.0
33792,0.0,0.0
33793,0.0,0.0
33794,0.0,0.0
33795,0.0,0.0
33796,0.0,0.0
33797,0.0,0.0
33798,0.0,0.0
33799,0.0,0.0
33800,0.0,0.0
33801,0.0,0.0
33802,0.0,0.0
33803,0.0,0.0
33804,0.0,0.0
33805,0.0,0.0
33806,0.0,0.0
33807,0.0,0.0
33808,0.0,0.0
33809,0.0,0.0
33810,0.0,0.0
33811,0.0,0.0
33812,0.0,0.0
33813,0.0,0.0
33814,0.0,0.0
33815,0.0,0.0
33816,0.0,0.0
33817,0.0,0.0
33818,0.0,0.0
33819,0.0,0.0
33820,0.0,0.0
33821,0.0,0.0
33822,0.0,0.0
33823,0.0,0.0
33824,0.0,0.0
33825,0.0,0.0
33826,0.0,0.0
33827,0.0,0.0
33828,0.0,0.0
33829,0.0,0.0
33830,0.0,0.0
33831,0.0,0.0
33832,0.0,0.0
33833,0.0,0.0
33834,0.0,0.0
33835,0.0,0.0
33836,0.0,0.0
33837,0.0,0.0
33838,0.0,0.0
33839,-119495.06399999993,-687.8628080377704
33840,0.0,0.0
33841,0.0,0.0
33842,0.0,0.0
33843,0.0,0.0
33844,0.0,0.0
33845,0.0,0.0
33846,0.0,0.0
33847,0.0,0.0
33848,0.0,0.0
33849,0.0,0.0
33850,0.0,0.0
33851,0.0,0.0
33852,0.0,0.0
33853,0.0,0.0
33854,0.0,0.0
33855,-41350.14000000007,-205.36140124025823
33856,0.0,0.0
33857,0.0,0.0
33858,0.0,0.0
33859,0.0,0.0
33860,0.0,0.0
33861,0.0,0.0
33862,0.0,0.0
33863,0.0,0.0
33864,0.0,0.0
33865,-100286.97,-428.9337477010208
33866,-100286.97,-428.9337477010208
33867,0.0,0.0
33868,0.0,0.0
33869,0.0,0.0
33870,0.0,0.0
33871,0.0,0.0
33872,-200381.09999999992,-812.0399677869801
33873,-131412.72,-434.2867113767375
33874,-50957.39999999999,-214.41165855428596
33875,0.0,0.0
33876,0.0,0.0
33877,0.0,0.0
33878,0.0,0.0
33879,0.0,0.0
33880,-90054.71999999999,-230.9297009126993
33881,0.0,0.0
33882,0.0,0.0
33883,0.0,0.0
33884,0.0,0.0
33885,0.0,0.0
33886,0.0,0.0
33887,0.0,0.0
33888,0.0,0.0
33889,0.0,0.0
33890,-38121.31500000002,-238.2967319582589
33891,0.0,0.0
33892,0.0,0.0
33893,0.0,0.0
33894,0.0,0.0
33895,0.0,0.0
33896,0.0,0.0
33897,0.0,0.0
33898,-342388.4950000002,-1496.3222455697255
33899,0.0,0.0
33900,0.0,0.0
33901,0.0,0.0
33902,0.0,0.0
33903,-55362.48000000002,-223.19710300446715
33904,0.0,0.0
33905,0.0,0.0
33906,0.0,0.0
33907,0.0,0.0
33908,0.0,0.0
33909,0.0,0.0
33910,0.0,0.0
33911,0.0,0.0
33912,0.0,0.0
33913,0.0,0.0
33914,-1548913.9,-5230.793024258704
33915,0.0,0.0
33916,0.0,0.0
33917,0.0,0.0
33918,0.0,0.0
33919,-51333.480000000025,-249.5609384883166
33920,0.0,0.0
33921,0.0,0.0
33922,0.0,0.0
33923,0.0,0.0
33924,0.0,0.0
33925,0.0,0.0
33926,0.0,0.0
33927,-95024.16000000016,-242.1318002704316
33928,0.0,0.0
33929,0.0,0.0
33930,0.0,0.0
33931,0.0,0.0
33932,0.0,0.0
33933,0.0,0.0
33934,0.0,0.0
33935,0.0,0.0
33936,0.0,0.0
33937,0.0,0.0
33938,0.0,0.0
33939,0.0,0.0
33940,0.0,0.0
33941,0.0,0.0
33942,0.0,0.0
33943,0.0,0.0
33944,0.0,0.0
33945,0.0,0.0
33946,0.0,0.0
33947,0.0,0.0
33948,0.0,0.0
33949,0.0,0.0
33950,0.0,0.0
33951,0.0,0.0
33952,0.0,0.0
33953,0.0,0.0
33954,0.0,0.0
33955,0.0,0.0
33956,0.0,0.0
33957,0.0,0.0
33958,0.0,0.0
33959,0.0,0.0
33960,0.0,0.0
33961,0.0,0.0
33962,0.0,0.0
33963,0.0,0.0
33964,0.0,0.0
33965,-395429.1940000001,-1828.209871746916
33966,-106278.365,-435.5806322217821
33967,-56269.64000000001,-225.1606800767516
33968,0.0,0.0
33969,0.0,0.0
33970,0.0,0.0
33971,0.0,0.0
33972,-391306.829,-1806.72130139752
33973,0.0,0.0
33974,0.0,0.0
33975,0.0,0.0
33976,0.0,0.0
33977,0.0,0.0
33978,0.0,0.0
33979,0.0,0.0
33980,0.0,0.0
33981,0.0,0.0
33982,0.0,0.0
33983,0.0,0.0
33984,0.0,0.0
33985,0.0,0.0
33986,-86397.2400000001,-216.88368755713583
33987,-197255.9100000001,-822.570809718079
33988,-226807.7850000001,-1021.7531551944352
33989,-89717.23999999995,-236.2032410926399
33990,0.0,0.0
33991,0.0,0.0
33992,0.0,0.0
33993,0.0,0.0
33994,0.0,0.0
33995,0.0,0.0
33996,-292939.02900000016,-1522.5793521754597
33997,0.0,0.0
33998,0.0,0.0
33999,0.0,0.0
34000,0.0,0.0
34001,0.0,0.0
34002,0.0,0.0
34003,0.0,0.0
34004,0.0,0.0
34005,0.0,0.0
34006,0.0,0.0
34007,0.0,0.0
34008,0.0,0.0
34009,0.0,0.0
34010,0.0,0.0
34011,0.0,0.0
34012,0.0,0.0
34013,0.0,0.0
34014,0.0,0.0
34015,0.0,0.0
34016,0.0,0.0
34017,0.0,0.0
34018,0.0,0.0
34019,0.0,0.0
34020,0.0,0.0
34021,0.0,0.0
34022,0.0,0.0
34023,0.0,0.0
34024,0.0,0.0
34025,0.0,0.0
34026,0.0,0.0
34027,0.0,0.0
34028,0.0,0.0
34029,0.0,0.0
34030,0.0,0.0
34031,0.0,0.0
34032,-1199125.48,-4756.294176305178
34033,0.0,0.0
34034,0.0,0.0
34035,0.0,0.0
34036,0.0,0.0
34037,0.0,0.0
34038,0.0,0.0
34039,0.0,0.0
34040,0.0,0.0
34041,0.0,0.0
34042,0.0,0.0
34043,0.0,0.0
34044,0.0,0.0
34045,-208604.0650000001,-884.5402043029267
34046,0.0,0.0
34047,0.0,0.0
34048,0.0,0.0
34049,0.0,0.0
34050,0.0,0.0
34051,0.0,0.0
34052,0.0,0.0
34053,0.0,0.0
34054,0.0,0.0
34055,0.0,0.0
34056,0.0,0.0
34057,0.0,0.0
34058,0.0,0.0
34059,0.0,0.0
34060,0.0,0.0
34061,0.0,0.0
34062,0.0,0.0
34063,0.0,0.0
34064,0.0,0.0
34065,0.0,0.0
34066,0.0,0.0
34067,0.0,0.0
34068,0.0,0.0
34069,0.0,0.0
34070,0.0,0.0
34071,0.0,0.0
34072,0.0,0.0
34073,0.0,0.0
34074,0.0,0.0
34075,0.0,0.0
34076,0.0,0.0
34077,0.0,0.0
34078,0.0,0.0
34079,0.0,0.0
34080,-57652.33499999998,-242.58170092817343
34081,-713847.7020000002,-2921.1480741047176
34082,0.0,0.0
34083,0.0,0.0
34084,0.0,0.0
34085,-470058.3850000002,-1919.2795059606287
34086,-208087.4540000001,-888.5972561814331
34087,-36969.25000000002,-231.0951617998451
34088,0.0,0.0
34089,-202168.0000000001,-850.4439133298821
34090,-100286.97,-428.9337477010208
34091,0.0,0.0
34092,0.0,0.0
34093,0.0,0.0
34094,0.0,0.0
34095,0.0,0.0
34096,0.0,0.0
34097,0.0,0.0
34098,0.0,0.0
34099,0.0,0.0
34100,0.0,0.0
34101,0.0,0.0
34102,0.0,0.0
34103,-76822.83000000005,-415.379377787392
34104,0.0,0.0
34105,0.0,0.0
34106,0.0,0.0
34107,0.0,0.0
34108,0.0,0.0
34109,-57435.035,-404.4889270126654
34110,0.0,0.0
34111,0.0,0.0
34112,0.0,0.0
34113,-48788.99999999999,-205.2877581902737
34114,-29819.36999999998,-218.6608568992616
34115,-599847.4300000003,-1896.267382993345
34116,0.0,0.0
34117,-102044.03999999992,-577.6857517722885
34118,0.0,0.0
34119,0.0,0.0
34120,0.0,0.0
34121,0.0,0.0
34122,0.0,0.0
34123,0.0,0.0
34124,0.0,0.0
34125,0.0,0.0
34126,0.0,0.0
34127,0.0,0.0
34128,0.0,0.0
34129,0.0,0.0
34130,0.0,0.0
34131,0.0,0.0
34132,0.0,0.0
34133,0.0,0.0
34134,0.0,0.0
34135,0.0,0.0
34136,0.0,0.0
34137,0.0,0.0
34138,0.0,0.0
34139,0.0,0.0
34140,0.0,0.0
34141,-166999.48500000016,-659.330006449173
34142,0.0,0.0
34143,0.0,0.0
34144,-231063.2550000001,-1050.4354129430303
34145,0.0,0.0
34146,0.0,0.0
34147,-37148.75999999997,-215.31245967278983
34148,0.0,0.0
34149,0.0,0.0
34150,-31203.634999999984,-207.11579941801375
34151,-259467.651,-1333.622750598211
34152,-454396.0090000002,-1936.8210575662608
34153,0.0,0.0
34154,0.0,0.0
34155,0.0,0.0
34156,0.0,0.0
34157,0.0,0.0
34158,-86397.2400000001,-216.88368755713583
34159,0.0,0.0
34160,0.0,0.0
34161,0.0,0.0
34162,-89717.23999999995,-236.2032410926399
34163,0.0,0.0
34164,0.0,0.0
34165,-151994.71500000003,-815.5834313386592
34166,0.0,0.0
34167,0.0,0.0
34168,-106278.365,-435.5806322217821
34169,0.0,0.0
34170,0.0,0.0
34171,0.0,0.0
34172,0.0,0.0
34173,0.0,0.0
34174,0.0,0.0
34175,0.0,0.0
34176,0.0,0.0
34177,0.0,0.0
34178,0.0,0.0
34179,0.0,0.0
34180,0.0,0.0
34181,0.0,0.0
34182,0.0,0.0
34183,0.0,0.0
34184,0.0,0.0
34185,0.0,0.0
34186,0.0,0.0
34187,0.0,0.0
34188,0.0,0.0
34189,0.0,0.0
34190,0.0,0.0
34191,0.0,0.0
34192,0.0,0.0
34193,0.0,0.0
34194,0.0,0.0
34195,0.0,0.0
34196,0.0,0.0
34197,0.0,0.0
34198,0.0,0.0
34199,0.0,0.0
34200,0.0,0.0
34201,0.0,0.0
34202,0.0,0.0
34203,0.0,0.0
34204,-110881.73999999992,-648.8265283253972
34205,0.0,0.0
34206,0.0,0.0
34207,0.0,0.0
34208,0.0,0.0
34209,0.0,0.0
34210,0.0,0.0
34211,0.0,0.0
34212,-200381.09999999992,-812.0399677869801
34213,-50957.39999999999,-214.41165855428596
34214,0.0,0.0
34215,0.0,0.0
34216,0.0,0.0
34217,0.0,0.0
34218,0.0,0.0
34219,0.0,0.0
34220,0.0,0.0
34221,0.0,0.0
34222,0.0,0.0
34223,0.0,0.0
34224,0.0,0.0
34225,0.0,0.0
34226,0.0,0.0
34227,-36969.25000000002,-231.0951617998451
34228,0.0,0.0
34229,0.0,0.0
34230,0.0,0.0
34231,0.0,0.0
34232,0.0,0.0
34233,0.0,0.0
34234,0.0,0.0
34235,-85318.01999999995,-458.5096673889948
34236,-54074.47499999998,-227.5272653275534
34237,-100286.97,-428.9337477010208
34238,0.0,0.0
34239,0.0,0.0
34240,0.0,0.0
34241,0.0,0.0
34242,0.0,0.0
34243,0.0,0.0
34244,0.0,0.0
34245,0.0,0.0
34246,0.0,0.0
34247,0.0,0.0
34248,0.0,0.0
34249,0.0,0.0
34250,0.0,0.0
34251,0.0,0.0
34252,0.0,0.0
34253,0.0,0.0
34254,0.0,0.0
34255,0.0,0.0
34256,0.0,0.0
34257,0.0,0.0
34258,0.0,0.0
34259,0.0,0.0
34260,0.0,0.0
34261,0.0,0.0
34262,0.0,0.0
34263,0.0,0.0
34264,0.0,0.0
34265,0.0,0.0
34266,0.0,0.0
34267,0.0,0.0
34268,0.0,0.0
34269,0.0,0.0
34270,0.0,0.0
34271,0.0,0.0
34272,0.0,0.0
34273,0.0,0.0
34274,0.0,0.0
34275,-83372.21999999994,-446.1754961924148
34276,-54074.47499999998,-227.5272653275534
34277,0.0,0.0
34278,0.0,0.0
34279,0.0,0.0
34280,0.0,0.0
34281,0.0,0.0
34282,0.0,0.0
34283,0.0,0.0
34284,0.0,0.0
34285,0.0,0.0
34286,0.0,0.0
34287,0.0,0.0
34288,0.0,0.0
34289,-55362.48000000002,-223.19710300446715
34290,0.0,0.0
34291,0.0,0.0
34292,0.0,0.0
34293,-51333.480000000025,-249.5609384883166
34294,0.0,0.0
34295,0.0,0.0
34296,-95024.16000000016,-242.1318002704316
34297,0.0,0.0
34298,0.0,0.0
34299,0.0,0.0
34300,-110881.73999999992,-648.8265283253972
34301,-54074.47499999998,-227.5272653275534
34302,0.0,0.0
34303,0.0,0.0
34304,-86397.2400000001,-216.88368755713583
34305,0.0,0.0
34306,0.0,0.0
34307,-89717.23999999995,-236.2032410926399
34308,0.0,0.0
34309,-151994.71500000003,-815.5834313386592
34310,0.0,0.0
34311,0.0,0.0
34312,0.0,0.0
34313,0.0,0.0
34314,0.0,0.0
34315,0.0,0.0
34316,0.0,0.0
34317,0.0,0.0
34318,0.0,0.0
34319,0.0,0.0
34320,-106278.365,-435.5806322217821
34321,0.0,0.0
34322,0.0,0.0
34323,0.0,0.0
34324,0.0,0.0
34325,0.0,0.0
34326,-89717.23999999995,-236.2032410926399
34327,0.0,0.0
34328,0.0,0.0
34329,-292939.02900000016,-1522.5793521754597
34330,0.0,0.0
34331,0.0,0.0
34332,0.0,0.0
34333,0.0,0.0
34334,0.0,0.0
34335,0.0,0.0
34336,0.0,0.0
34337,0.0,0.0
34338,0.0,0.0
34339,0.0,0.0
34340,0.0,0.0
34341,0.0,0.0
34342,0.0,0.0
34343,0.0,0.0
34344,0.0,0.0
34345,0.0,0.0
34346,0.0,0.0
34347,0.0,0.0
34348,0.0,0.0
34349,0.0,0.0
34350,0.0,0.0
34351,0.0,0.0
34352,0.0,0.0
34353,0.0,0.0
34354,0.0,0.0
34355,0.0,0.0
34356,0.0,0.0
34357,0.0,0.0
34358,0.0,0.0
34359,0.0,0.0
34360,0.0,0.0
34361,0.0,0.0
34362,0.0,0.0
34363,-110881.73999999992,-648.8265283253972
34364,0.0,0.0
34365,0.0,0.0
34366,0.0,0.0
34367,0.0,0.0
34368,-200381.09999999992,-812.0399677869801
34369,-50957.39999999999,-214.41165855428596
34370,0.0,0.0
34371,0.0,0.0
34372,0.0,0.0
34373,0.0,0.0
34374,0.0,0.0
34375,0.0,0.0
34376,0.0,0.0
34377,0.0,0.0
34378,0.0,0.0
34379,0.0,0.0
34380,-119495.06399999993,-687.8628080377704
34381,0.0,0.0
34382,0.0,0.0
34383,0.0,0.0
34384,0.0,0.0
34385,0.0,0.0
34386,0.0,0.0
34387,0.0,0.0
34388,0.0,0.0
34389,0.0,0.0
34390,0.0,0.0
34391,0.0,0.0
34392,0.0,0.0
34393,0.0,0.0
34394,0.0,0.0
34395,0.0,0.0
34396,-41350.14000000007,-205.36140124025823
34397,0.0,0.0
34398,0.0,0.0
34399,0.0,0.0
34400,0.0,0.0
34401,0.0,0.0
34402,-106278.365,-435.5806322217821
34403,0.0,0.0
34404,0.0,0.0
34405,0.0,0.0
34406,0.0,0.0
34407,0.0,0.0
34408,0.0,0.0
34409,0.0,0.0
34410,0.0,0.0
34411,-31203.634999999984,-207.11579941801375
34412,0.0,0.0
34413,0.0,0.0
34414,0.0,0.0
34415,0.0,0.0
34416,0.0,0.0
34417,0.0,0.0
34418,0.0,0.0
34419,0.0,0.0
34420,0.0,0.0
34421,-599847.4300000003,-1896.267382993345
34422,-48788.99999999999,-205.2877581902737
34423,0.0,0.0
34424,0.0,0.0
34425,0.0,0.0
34426,0.0,0.0
34427,0.0,0.0
34428,0.0,0.0
34429,0.0,0.0
34430,0.0,0.0
34431,0.0,0.0
34432,-408163.18,-2052.779261816938
34433,-408163.18,-2052.779261816938
34434,-412829.765,-2078.046276414742
34435,0.0,0.0
34436,0.0,0.0
34437,-77287.66000000009,-232.03035942254445
34438,0.0,0.0
34439,0.0,0.0
34440,0.0,0.0
34441,0.0,0.0
34442,0.0,0.0
34443,0.0,0.0
34444,-220575.25,-1073.774272991951
34445,-408163.18,-2052.779261816938
34446,-408163.18,-2052.779261816938
34447,0.0,0.0
34448,0.0,0.0
34449,0.0,0.0
34450,0.0,0.0
34451,0.0,0.0
34452,0.0,0.0
34453,0.0,0.0
34454,-64012.92000000002,-282.0812121832116
34455,-100286.97,-428.9337477010208
34456,-100286.97,-428.9337477010208
34457,0.0,0.0
34458,0.0,0.0
34459,0.0,0.0
34460,-100286.97,-428.9337477010208
34461,-100286.97,-428.9337477010208
34462,-33788.17500000002,-211.2102292728817
34463,-36109.50000000002,-225.72085571147664
34464,0.0,0.0
34465,0.0,0.0
34466,-100286.97,-428.9337477010208
34467,0.0,0.0
34468,0.0,0.0
34469,-208604.0650000001,-884.5402043029267
34470,0.0,0.0
34471,0.0,0.0
34472,0.0,0.0
34473,0.0,0.0
34474,0.0,0.0
34475,0.0,0.0
34476,-450797.435,-2272.495914030461
34477,-449017.4499999999,-2263.118031148393
34478,-404591.2949999999,-2031.6459352559784
34479,-404591.2949999999,-2031.6459352559784
34480,-349263.2449999999,-1791.2005439657512
34481,0.0,0.0
34482,0.0,0.0
34483,0.0,0.0
34484,0.0,0.0
34485,0.0,0.0
34486,0.0,0.0
34487,-208604.0650000001,-884.5402043029267
34488,0.0,0.0
34489,0.0,0.0
34490,0.0,0.0
34491,0.0,0.0
34492,0.0,0.0
34493,0.0,0.0
34494,0.0,0.0
34495,0.0,0.0
34496,0.0,0.0
34497,-605950.3600000003,-1694.668754334667
34498,0.0,0.0
34499,0.0,0.0
34500,0.0,0.0
34501,0.0,0.0
34502,0.0,0.0
34503,0.0,0.0
34504,0.0,0.0
34505,0.0,0.0
34506,0.0,0.0
34507,0.0,0.0
34508,0.0,0.0
34509,0.0,0.0
34510,0.0,0.0
34511,0.0,0.0
34512,0.0,0.0
34513,0.0,0.0
34514,0.0,0.0
34515,0.0,0.0
34516,0.0,0.0
34517,0.0,0.0
34518,0.0,0.0
34519,0.0,0.0
34520,-278243.89200000005,-688.182092493709
34521,0.0,0.0
34522,0.0,0.0
34523,0.0,0.0
34524,0.0,0.0
34525,-126334.45899999996,-451.9151794066802
34526,0.0,0.0
34527,0.0,0.0
34528,0.0,0.0
34529,0.0,0.0
34530,-54074.47499999998,-227.5272653275534
34531,0.0,0.0
34532,0.0,0.0
34533,0.0,0.0
34534,0.0,0.0
34535,0.0,0.0
34536,-268994.16000000015,-485.9617725999329
34537,0.0,0.0
34538,0.0,0.0
34539,0.0,0.0
34540,-928785.8710000004,-3637.927309734048
34541,0.0,0.0
34542,0.0,0.0
34543,0.0,0.0
34544,0.0,0.0
34545,0.0,0.0
34546,0.0,0.0
34547,0.0,0.0
34548,0.0,0.0
34549,0.0,0.0
34550,0.0,0.0
34551,0.0,0.0
34552,0.0,0.0
34553,0.0,0.0
34554,-41350.14000000007,-205.36140124025823
34555,0.0,0.0
34556,-478442.62100000016,-1198.6646035605736
34557,0.0,0.0
34558,0.0,0.0
34559,-351628.94000000006,-1416.3309298520303
34560,0.0,0.0
34561,0.0,0.0
34562,0.0,0.0
34563,0.0,0.0
34564,0.0,0.0
34565,0.0,0.0
34566,-114051.56999999998,-424.3661959488085
34567,-50957.39999999999,-214.41165855428596
34568,-89656.40999999997,-454.5206453705032
34569,0.0,0.0
34570,-48524.26000000002,-252.56049095703463
34571,0.0,0.0
34572,0.0,0.0
34573,0.0,0.0
34574,0.0,0.0
34575,0.0,0.0
34576,0.0,0.0
34577,0.0,0.0
34578,0.0,0.0
34579,0.0,0.0
34580,0.0,0.0
34581,0.0,0.0
34582,-696022.4899999999,-3018.69835943588
34583,0.0,0.0
34584,0.0,0.0
34585,0.0,0.0
34586,0.0,0.0
34587,0.0,0.0
34588,0.0,0.0
34589,0.0,0.0
34590,0.0,0.0
